DATUM,CAS,SUM_of_MNOZSTVO
02/07/2013,1170,35351.224286
02/07/2013,1185,34653.506503
02/07/2013,1200,33636.670103
02/07/2013,1215,33510.556325
02/07/2013,1230,33658.258669
02/07/2013,1245,33756.900932
02/07/2013,1260,33736.734726
02/07/2013,1275,33251.246473
02/07/2013,1290,32623.847164
02/07/2013,1305,32991.646421
02/07/2013,1320,32872.752553
03/07/2013,-105,32305.021328
03/07/2013,-90,32497.404576
03/07/2013,-75,32343.760973
03/07/2013,-60,31720.766536
03/07/2013,-45,31411.620306
03/07/2013,-30,31303.584258
03/07/2013,-15,30708.228635
03/07/2013,0,30776.432347
03/07/2013,15,30780.034259
03/07/2013,30,31009.962215
03/07/2013,45,30944.370554
03/07/2013,60,31171.363112
03/07/2013,75,31279.88145
03/07/2013,90,30822.192969
03/07/2013,105,30946.407957
03/07/2013,120,30832.257788
03/07/2013,135,30773.424248
03/07/2013,150,30948.223793
03/07/2013,165,30344.053482
03/07/2013,180,30487.463829
03/07/2013,195,30523.292783
03/07/2013,210,30388.51554
03/07/2013,225,31324.840821
03/07/2013,240,31897.676424
03/07/2013,255,34563.704548
03/07/2013,270,36758.943473
03/07/2013,285,38294.35724
03/07/2013,300,39611.996586
03/07/2013,315,41282.086103
03/07/2013,330,42135.53833
03/07/2013,345,43976.646355
03/07/2013,360,44886.824363
03/07/2013,375,45005.054992
03/07/2013,390,46171.166799
03/07/2013,405,46604.548619
03/07/2013,420,46740.140276
03/07/2013,435,47165.906839
03/07/2013,450,47487.969407
03/07/2013,465,47899.294615
03/07/2013,480,47590.355567
03/07/2013,495,48053.527718
03/07/2013,510,47319.715103
03/07/2013,525,47412.894323
03/07/2013,540,46712.245963
03/07/2013,555,46698.291948
03/07/2013,570,47111.773156
03/07/2013,585,46547.204724
03/07/2013,600,46686.412999
03/07/2013,615,47388.98593
03/07/2013,630,47461.864126
03/07/2013,645,46362.066967
03/07/2013,660,46414.680547
03/07/2013,675,46467.518584
03/07/2013,690,46438.043845
03/07/2013,705,46217.731408
03/07/2013,720,45778.255292
03/07/2013,735,45513.607238
03/07/2013,750,46042.527465
03/07/2013,765,46210.21646
03/07/2013,780,45514.522541
03/07/2013,795,45433.130087
03/07/2013,810,44871.982785
03/07/2013,825,44188.283182
03/07/2013,840,44376.909453
03/07/2013,855,43776.402355
03/07/2013,870,43217.269057
03/07/2013,885,43719.109184
03/07/2013,900,43009.852413
03/07/2013,915,42029.562656
03/07/2013,930,41211.808845
03/07/2013,945,39961.458996
03/07/2013,960,39719.859426
03/07/2013,975,39873.207766
03/07/2013,990,40206.762319
03/07/2013,1005,40237.344796
03/07/2013,1020,39679.664162
03/07/2013,1035,39208.287753
03/07/2013,1050,38711.03416
03/07/2013,1065,38855.859544
03/07/2013,1080,38745.431047
03/07/2013,1095,37734.926799
03/07/2013,1110,37838.338483
03/07/2013,1125,37640.692129
03/07/2013,1140,37319.960604
03/07/2013,1155,36469.700385
03/07/2013,1170,36017.193317
03/07/2013,1185,34916.933751
03/07/2013,1200,33489.860483
03/07/2013,1215,33477.898198
03/07/2013,1230,32976.678114
03/07/2013,1245,33245.586501
03/07/2013,1260,33404.521115
03/07/2013,1275,32709.431127
03/07/2013,1290,32649.00665
03/07/2013,1305,32467.974631
03/07/2013,1320,31506.309758
04/07/2013,-105,31216.977383
04/07/2013,-90,30639.747625
04/07/2013,-75,30156.394003
04/07/2013,-60,30041.730942
04/07/2013,-45,29860.896978
04/07/2013,-30,29522.261995
04/07/2013,-15,29225.845602
04/07/2013,0,29316.444091
04/07/2013,15,29045.799956
04/07/2013,30,29110.765539
04/07/2013,45,29683.122332
04/07/2013,60,29696.655563
04/07/2013,75,29290.100135
04/07/2013,90,29676.050486
04/07/2013,105,29490.066288
04/07/2013,120,29440.001463
04/07/2013,135,29578.977827
04/07/2013,150,29397.241308
04/07/2013,165,29097.485316
04/07/2013,180,28971.973103
04/07/2013,195,28997.55943
04/07/2013,210,29407.804406
04/07/2013,225,30030.710445
04/07/2013,240,30553.417719
04/07/2013,255,32743.490552
04/07/2013,270,34818.087772
04/07/2013,285,36244.167169
04/07/2013,300,37957.471977
04/07/2013,315,39661.364981
04/07/2013,330,41205.728874
04/07/2013,345,41959.439512
04/07/2013,360,42976.665472
04/07/2013,375,43223.328633
04/07/2013,390,43836.71681
04/07/2013,405,44695.755368
04/07/2013,420,45470.856975
04/07/2013,435,46515.899734
04/07/2013,450,46720.936008
04/07/2013,465,47850.481116
04/07/2013,480,47662.335693
04/07/2013,495,48106.130949
04/07/2013,510,47998.020673
04/07/2013,525,47633.557139
04/07/2013,540,47300.315783
04/07/2013,555,47151.601105
04/07/2013,570,47409.969941
04/07/2013,585,46488.055403
04/07/2013,600,46134.225459
04/07/2013,615,46269.060294
04/07/2013,630,46685.592427
04/07/2013,645,46948.244378
04/07/2013,660,47131.408377
04/07/2013,675,47405.367094
04/07/2013,690,47111.231919
04/07/2013,705,46353.344621
04/07/2013,720,45643.223222
04/07/2013,735,45817.350517
04/07/2013,750,46060.013221
04/07/2013,765,46028.31717
04/07/2013,780,45322.079654
04/07/2013,795,44543.598619
04/07/2013,810,44508.473836
04/07/2013,825,43926.802557
04/07/2013,840,43412.144635
04/07/2013,855,42394.160216
04/07/2013,870,41474.023196
04/07/2013,885,41704.117707
04/07/2013,900,38808.93435
04/07/2013,915,39568.851175
04/07/2013,930,39228.925868
04/07/2013,945,37881.092543
04/07/2013,960,38053.7017
04/07/2013,975,37838.432198
04/07/2013,990,38147.715006
04/07/2013,1005,38064.921109
04/07/2013,1020,38089.427995
04/07/2013,1035,37734.988568
04/07/2013,1050,38190.658263
04/07/2013,1065,38702.645776
04/07/2013,1080,38453.269071
04/07/2013,1095,37890.351703
04/07/2013,1110,37679.554342
04/07/2013,1125,37619.826271
04/07/2013,1140,37641.502177
04/07/2013,1155,36399.578139
04/07/2013,1170,35651.555111
04/07/2013,1185,34568.069429
04/07/2013,1200,33097.364402
04/07/2013,1215,33037.694827
04/07/2013,1230,33269.043149
04/07/2013,1245,32877.676643
04/07/2013,1260,32589.850901
04/07/2013,1275,32457.077252
04/07/2013,1290,32125.596443
04/07/2013,1305,31539.637962
04/07/2013,1320,31697.988524
05/07/2013,-105,31709.629507
05/07/2013,-90,31583.853165
05/07/2013,-75,31236.614957
05/07/2013,-60,30937.476233
05/07/2013,-45,31020.454884
05/07/2013,-30,30865.130454
05/07/2013,-15,31172.694872
05/07/2013,0,31241.235607
05/07/2013,15,31293.027858
05/07/2013,30,31252.172165
05/07/2013,45,31269.940232
05/07/2013,60,31122.939229
05/07/2013,75,31146.029285
05/07/2013,90,31118.00066
05/07/2013,105,31217.447985
05/07/2013,120,30623.241027
05/07/2013,135,30012.344289
05/07/2013,150,29762.442268
05/07/2013,165,29578.168583
05/07/2013,180,29426.152244
05/07/2013,195,29020.780687
05/07/2013,210,28763.522753
05/07/2013,225,27688.69279
05/07/2013,240,27296.99631
05/07/2013,255,28251.833667
05/07/2013,270,28730.041796
05/07/2013,285,29383.776947
05/07/2013,300,29676.344595
05/07/2013,315,29904.656492
05/07/2013,330,30046.876943
05/07/2013,345,30649.495865
05/07/2013,360,30993.354426
05/07/2013,375,31455.454562
05/07/2013,390,31599.886024
05/07/2013,405,31638.603113
