DATUM,CAS,SUM_of_MNOZSTVO
02/07/2013,1170,36241.486472
02/07/2013,1185,35257.893164
02/07/2013,1200,33993.853842
02/07/2013,1215,33324.674941
02/07/2013,1230,33069.966066
02/07/2013,1245,32967.119914
02/07/2013,1260,32777.750307
02/07/2013,1275,32655.117441
02/07/2013,1290,31742.043427
02/07/2013,1305,31657.505245
02/07/2013,1320,31439.713523
03/07/2013,-105,30513.30489
03/07/2013,-90,31029.615698
03/07/2013,-75,31006.298182
03/07/2013,-60,30837.529642
03/07/2013,-45,31173.693657
03/07/2013,-30,30938.914053
03/07/2013,-15,29981.373635
03/07/2013,0,29257.36478
03/07/2013,15,29405.57267
03/07/2013,30,29403.976913
03/07/2013,45,29636.631213
03/07/2013,60,29785.976753
03/07/2013,75,30094.688763
03/07/2013,90,30169.939561
03/07/2013,105,30462.951133
03/07/2013,120,30572.706051
03/07/2013,135,30598.299786
03/07/2013,150,31047.925817
03/07/2013,165,30820.532698
03/07/2013,180,30130.874381
03/07/2013,195,30600.570969
03/07/2013,210,30950.088404
03/07/2013,225,32056.381901
03/07/2013,240,33393.126986
03/07/2013,255,37538.000187
03/07/2013,270,40630.046119
03/07/2013,285,41483.158897
03/07/2013,300,42059.031773
03/07/2013,315,43160.653345
03/07/2013,330,43852.093811
03/07/2013,345,44737.593085
03/07/2013,360,44898.97404
03/07/2013,375,44140.110326
03/07/2013,390,45314.039743
03/07/2013,405,45843.0568
03/07/2013,420,46089.127004
03/07/2013,435,45988.840846
03/07/2013,450,46330.714529
03/07/2013,465,46016.279484
03/07/2013,480,46007.232119
03/07/2013,495,45566.63261
03/07/2013,510,45030.658733
03/07/2013,525,44067.096339
03/07/2013,540,44284.309372
03/07/2013,555,44164.767334
03/07/2013,570,44506.040839
03/07/2013,585,44558.374252
03/07/2013,600,45236.230978
03/07/2013,615,45471.832894
03/07/2013,630,45562.391513
03/07/2013,645,45229.089135
03/07/2013,660,45919.171407
03/07/2013,675,45922.240644
03/07/2013,690,45811.458587
03/07/2013,705,45522.772551
03/07/2013,720,43722.226327
03/07/2013,735,42546.326819
03/07/2013,750,42141.666134
03/07/2013,765,42135.03917
03/07/2013,780,42353.480561
03/07/2013,795,42085.665557
03/07/2013,810,41784.976666
03/07/2013,825,41390.37686
03/07/2013,840,41069.520606
03/07/2013,855,39994.067008
03/07/2013,870,40014.410421
03/07/2013,885,39852.054685
03/07/2013,900,39135.707321
03/07/2013,915,39115.085139
03/07/2013,930,38015.813838
03/07/2013,945,37075.225641
03/07/2013,960,35866.648687
03/07/2013,975,35277.827053
03/07/2013,990,35475.191159
03/07/2013,1005,36332.150482
03/07/2013,1020,36357.982832
03/07/2013,1035,36307.396676
03/07/2013,1050,36250.612039
03/07/2013,1065,36123.405777
03/07/2013,1080,35734.977193
03/07/2013,1095,35310.327599
03/07/2013,1110,35641.75582
03/07/2013,1125,35456.343391
03/07/2013,1140,35259.652115
03/07/2013,1155,35043.685946
03/07/2013,1170,35043.817188
03/07/2013,1185,34177.111871
03/07/2013,1200,32742.011675
03/07/2013,1215,32060.431524
03/07/2013,1230,32131.144371
03/07/2013,1245,31980.564768
03/07/2013,1260,31642.918376
03/07/2013,1275,31260.966868
03/07/2013,1290,31179.688066
03/07/2013,1305,30754.991345
03/07/2013,1320,30917.947305
04/07/2013,-105,30827.39762
04/07/2013,-90,31150.032036
04/07/2013,-75,30918.637181
04/07/2013,-60,30869.223752
04/07/2013,-45,30589.131522
04/07/2013,-30,30151.334385
04/07/2013,-15,29070.350799
04/07/2013,0,28712.325595
04/07/2013,15,28832.317862
04/07/2013,30,29031.522389
04/07/2013,45,29604.031829
04/07/2013,60,29636.180371
04/07/2013,75,29406.466045
04/07/2013,90,30254.311277
04/07/2013,105,30207.477861
04/07/2013,120,30291.528266
04/07/2013,135,30432.259711
04/07/2013,150,30377.153422
04/07/2013,165,30444.931948
04/07/2013,180,30509.921006
04/07/2013,195,30710.135816
04/07/2013,210,31133.848217
04/07/2013,225,31836.226694
04/07/2013,240,32590.112437
04/07/2013,255,37189.181294
04/07/2013,270,39577.127093
04/07/2013,285,40736.61085
04/07/2013,300,41767.830576
04/07/2013,315,42605.658364
04/07/2013,330,43270.771904
04/07/2013,345,43892.838459
04/07/2013,360,44381.212588
04/07/2013,375,43805.955755
04/07/2013,390,45036.098252
04/07/2013,405,45429.272491
04/07/2013,420,45907.199167
04/07/2013,435,45429.861013
04/07/2013,450,45760.352338
04/07/2013,465,45441.820856
04/07/2013,480,45164.830181
04/07/2013,495,44317.009621
04/07/2013,510,44096.567274
04/07/2013,525,43427.232413
04/07/2013,540,43378.800882
04/07/2013,555,43354.907989
04/07/2013,570,43589.145391
04/07/2013,585,44128.258786
04/07/2013,600,45269.903417
04/07/2013,615,45105.483203
04/07/2013,630,44863.312638
04/07/2013,645,45136.849849
04/07/2013,660,45201.280259
04/07/2013,675,44817.189372
04/07/2013,690,44797.915947
04/07/2013,705,43957.540352
04/07/2013,720,41963.512728
04/07/2013,735,41376.234292
04/07/2013,750,41372.663765
04/07/2013,765,40851.122107
04/07/2013,780,41073.976687
04/07/2013,795,40621.303179
04/07/2013,810,40397.516082
04/07/2013,825,40028.068669
04/07/2013,840,39544.703037
04/07/2013,855,39025.84096
04/07/2013,870,39007.082047
04/07/2013,885,39041.742557
