DATUM,CAS,SUM_of_MNOZSTVO
02/07/2013,1170,28706.865509
02/07/2013,1185,28174.737413
02/07/2013,1200,26837.06373
02/07/2013,1215,26861.970909
02/07/2013,1230,27117.310313
02/07/2013,1245,26964.321491
02/07/2013,1260,26409.696311
02/07/2013,1275,26414.298107
02/07/2013,1290,25932.411141
02/07/2013,1305,25347.644586
02/07/2013,1320,25307.995938
03/07/2013,-105,25513.556759
03/07/2013,-90,25504.7568
03/07/2013,-75,25369.421287
03/07/2013,-60,25247.50161
03/07/2013,-45,25058.389428
03/07/2013,-30,25096.866936
03/07/2013,-15,25176.942111
03/07/2013,0,24657.957874
03/07/2013,15,23831.298495
03/07/2013,30,23811.181467
03/07/2013,45,23947.232157
03/07/2013,60,23919.307843
03/07/2013,75,24302.488231
03/07/2013,90,24222.738536
03/07/2013,105,24590.032367
03/07/2013,120,24399.738312
03/07/2013,135,24429.410495
03/07/2013,150,24739.054005
03/07/2013,165,24736.675893
03/07/2013,180,24820.498876
03/07/2013,195,24579.153855
03/07/2013,210,24526.335405
03/07/2013,225,25211.613778
03/07/2013,240,25878.014816
03/07/2013,255,28024.158794
03/07/2013,270,29745.941363
03/07/2013,285,30636.758459
03/07/2013,300,31650.947077
03/07/2013,315,32438.387765
03/07/2013,330,33300.341658
03/07/2013,345,34174.801054
03/07/2013,360,34012.301796
03/07/2013,375,34353.404043
03/07/2013,390,34585.333366
03/07/2013,405,34720.217677
03/07/2013,420,35126.127365
03/07/2013,435,35397.87258
03/07/2013,450,36095.521731
03/07/2013,465,35963.561565
03/07/2013,480,36328.803259
03/07/2013,495,36661.294785
03/07/2013,510,35881.302267
03/07/2013,525,35872.849995
03/07/2013,540,35232.23284
03/07/2013,555,34636.353836
03/07/2013,570,35126.301698
03/07/2013,585,35908.810222
03/07/2013,600,36105.251481
03/07/2013,615,35698.651826
03/07/2013,630,35553.109822
03/07/2013,645,35751.176769
03/07/2013,660,36120.637727
03/07/2013,675,36113.249695
03/07/2013,690,36248.766825
03/07/2013,705,35758.182292
03/07/2013,720,34959.877656
03/07/2013,735,34672.541533
03/07/2013,750,34612.283984
03/07/2013,765,34314.597266
03/07/2013,780,34144.99525
03/07/2013,795,33275.139028
03/07/2013,810,33185.900886
03/07/2013,825,32809.048998
03/07/2013,840,32739.841052
03/07/2013,855,32392.845871
03/07/2013,870,32127.808794
03/07/2013,885,32177.072403
03/07/2013,900,31964.375206
03/07/2013,915,31674.485168
03/07/2013,930,31367.851801
03/07/2013,945,30884.428756
03/07/2013,960,30402.240449
03/07/2013,975,30167.136192
03/07/2013,990,30120.718907
03/07/2013,1005,29741.251044
03/07/2013,1020,29463.73418
03/07/2013,1035,29380.1804
03/07/2013,1050,29111.347718
03/07/2013,1065,28940.85541
03/07/2013,1080,29188.252404
03/07/2013,1095,28985.410258
03/07/2013,1110,28973.545825
03/07/2013,1125,29181.100916
03/07/2013,1140,29126.924423
03/07/2013,1155,29446.421425
03/07/2013,1170,29059.548688
03/07/2013,1185,28908.299615
03/07/2013,1200,28054.613199
03/07/2013,1215,27575.455306
03/07/2013,1230,28155.451823
03/07/2013,1245,28054.186276
03/07/2013,1260,27776.695783
03/07/2013,1275,27741.113749
03/07/2013,1290,27206.257437
03/07/2013,1305,27569.712264
03/07/2013,1320,27062.699898
04/07/2013,-105,25679.584827
04/07/2013,-90,26429.317184
04/07/2013,-75,25905.246583
04/07/2013,-60,25789.380333
04/07/2013,-45,25300.821911
04/07/2013,-30,25364.95256
04/07/2013,-15,24799.969971
04/07/2013,0,23512.532604
04/07/2013,15,22914.91527
04/07/2013,30,22842.705993
04/07/2013,45,23376.891275
04/07/2013,60,23962.81848
04/07/2013,75,23816.861437
04/07/2013,90,23741.700372
04/07/2013,105,23823.077263
04/07/2013,120,23732.80385
04/07/2013,135,23521.253209
04/07/2013,150,23305.051251
04/07/2013,165,23283.363158
04/07/2013,180,23120.255846
04/07/2013,195,23149.586388
04/07/2013,210,22963.033106
04/07/2013,225,23100.59356
04/07/2013,240,24249.172595
04/07/2013,255,25984.700271
04/07/2013,270,27739.017552
04/07/2013,285,29110.753809
04/07/2013,300,29674.260946
04/07/2013,315,30418.15419
04/07/2013,330,31277.244569
04/07/2013,345,31804.205376
04/07/2013,360,32075.316614
04/07/2013,375,32592.305727
04/07/2013,390,33202.695823
04/07/2013,405,33591.070189
04/07/2013,420,33803.527707
04/07/2013,435,33655.011958
04/07/2013,450,34432.710963
04/07/2013,465,34827.563466
04/07/2013,480,34398.36395
04/07/2013,495,34022.979991
04/07/2013,510,33778.785021
04/07/2013,525,33866.834133
04/07/2013,540,34222.762982
04/07/2013,555,34383.121938
04/07/2013,570,33901.918659
04/07/2013,585,33985.051117
04/07/2013,600,33663.050623
04/07/2013,615,33782.726107
04/07/2013,630,33568.408458
04/07/2013,645,34031.906718
04/07/2013,660,33969.018143
04/07/2013,675,34381.244176
04/07/2013,690,34506.056232
04/07/2013,705,34247.586402
04/07/2013,720,33502.829047
04/07/2013,735,32949.899443
04/07/2013,750,32667.301939
04/07/2013,765,32179.104291
04/07/2013,780,31622.968893
04/07/2013,795,30822.970189
04/07/2013,810,30762.333523
04/07/2013,825,30526.38654
04/07/2013,840,30071.808594
04/07/2013,855,30097.913299
04/07/2013,870,29723.133075
04/07/2013,885,29718.31692
04/07/2013,900,29742.83457
04/07/2013,915,28859.914342
04/07/2013,930,28768.087123
04/07/2013,945,28518.911373
04/07/2013,960,28188.510188
04/07/2013,975,27960.062511
04/07/2013,990,27767.01894
04/07/2013,1005,27354.805187
04/07/2013,1020,27167.318114
04/07/2013,1035,27037.579438
04/07/2013,1050,26849.54861
04/07/2013,1065,27078.293932
04/07/2013,1080,27063.317903
04/07/2013,1095,26853.099808
04/07/2013,1110,26903.00253
04/07/2013,1125,26702.669164
04/07/2013,1140,26533.210664
04/07/2013,1155,26552.376999
04/07/2013,1170,26584.993261
04/07/2013,1185,26444.063122
04/07/2013,1200,25629.632568
04/07/2013,1215,24947.578703
04/07/2013,1230,24696.410429
04/07/2013,1245,24657.51681
04/07/2013,1260,24271.471713
04/07/2013,1275,24145.037567
04/07/2013,1290,23958.717736
04/07/2013,1305,23839.334313
04/07/2013,1320,23847.961961
05/07/2013,-105,24039.296153
05/07/2013,-90,23704.44728
05/07/2013,-75,23396.029584
05/07/2013,-60,23315.198951
05/07/2013,-45,23054.503377
05/07/2013,-30,22873.245206
05/07/2013,-15,22744.118777
05/07/2013,0,22219.886875
05/07/2013,15,22096.622318
05/07/2013,30,21923.514044
05/07/2013,45,21925.467884
05/07/2013,60,21764.920396
05/07/2013,75,21675.67357
05/07/2013,90,21926.801483
05/07/2013,105,21954.125717
05/07/2013,120,21968.639456
05/07/2013,135,22044.260695
05/07/2013,150,22048.804855
05/07/2013,165,21887.504622
05/07/2013,180,21863.715676
05/07/2013,195,21541.656867
05/07/2013,210,21488.4371
05/07/2013,225,20962.216242
05/07/2013,240,20032.997683
05/07/2013,255,19817.504535
05/07/2013,270,20369.624897
05/07/2013,285,20803.25142
05/07/2013,300,21042.1807
05/07/2013,315,21413.239038
05/07/2013,330,21676.409111
05/07/2013,345,21609.500874
05/07/2013,360,21727.224
05/07/2013,375,21991.578789
05/07/2013,390,22292.830097
05/07/2013,405,22353.403198
05/07/2013,420,22305.003986
05/07/2013,435,22038.090037
05/07/2013,450,22191.482416
05/07/2013,465,21882.271946
05/07/2013,480,21903.067075
05/07/2013,495,21761.782008
05/07/2013,510,21570.112817
05/07/2013,525,22029.202265
05/07/2013,540,21922.753774
05/07/2013,555,21839.465289
05/07/2013,570,22241.602125
05/07/2013,585,22670.823115
05/07/2013,600,22894.7125
05/07/2013,615,22483.724022
05/07/2013,630,22681.14639
05/07/2013,645,22875.832199
05/07/2013,660,22978.786044
05/07/2013,675,23124.976883
05/07/2013,690,22670.521156
05/07/2013,705,22700.280879
05/07/2013,720,22497.04178
05/07/2013,735,22676.314665
05/07/2013,750,22317.937571
05/07/2013,765,21977.020514
05/07/2013,780,22216.395744
05/07/2013,795,21978.733063
05/07/2013,810,21990.803718
05/07/2013,825,22560.384985
05/07/2013,840,22440.00219
05/07/2013,855,22317.131417
05/07/2013,870,22124.271068
05/07/2013,885,21925.443962
05/07/2013,900,21414.755748
05/07/2013,915,21701.243676
05/07/2013,930,21620.194941
05/07/2013,945,21444.666934
05/07/2013,960,21282.146211
05/07/2013,975,21294.984707
05/07/2013,990,21167.592161
05/07/2013,1005,20946.702963
05/07/2013,1020,21108.953107
05/07/2013,1035,20728.085873
05/07/2013,1050,20485.2996
05/07/2013,1065,20531.601105
05/07/2013,1080,20567.222861
05/07/2013,1095,20045.709602
05/07/2013,1110,20117.753462
05/07/2013,1125,20205.010295
05/07/2013,1140,20401.445586
05/07/2013,1155,20592.183891
05/07/2013,1170,20644.188695
05/07/2013,1185,20459.695174
05/07/2013,1200,20207.381436
05/07/2013,1215,19633.407898
05/07/2013,1230,19584.061011
05/07/2013,1245,19390.207143
05/07/2013,1260,19419.318663
05/07/2013,1275,19381.924119
05/07/2013,1290,19174.910058
05/07/2013,1305,19136.28566
05/07/2013,1320,19244.824326
06/07/2013,-105,19418.678879
06/07/2013,-90,19576.520484
06/07/2013,-75,19485.732099
06/07/2013,-60,19307.618881
06/07/2013,-45,19580.929401
06/07/2013,-30,19380.590823
06/07/2013,-15,19348.660314
06/07/2013,0,19334.744644
06/07/2013,15,18909.935274
06/07/2013,30,18765.75588
06/07/2013,45,18708.807461
06/07/2013,60,19058.199808
06/07/2013,75,19006.586826
06/07/2013,90,19032.776179
06/07/2013,105,19033.282449
06/07/2013,120,19157.024445
06/07/2013,135,19268.554459
06/07/2013,150,19486.151552
06/07/2013,165,19341.787928
06/07/2013,180,19291.014359
06/07/2013,195,19163.755622
06/07/2013,210,19099.28531
06/07/2013,225,19391.529437
06/07/2013,240,20103.424136
06/07/2013,255,20744.626297
06/07/2013,270,21542.340482
06/07/2013,285,21898.688051
06/07/2013,300,22183.05808
06/07/2013,315,22327.92165
06/07/2013,330,22435.641458
06/07/2013,345,22559.777483
06/07/2013,360,22364.468711
06/07/2013,375,22723.005755
06/07/2013,390,23174.25673
06/07/2013,405,23271.558963
06/07/2013,420,23555.657244
06/07/2013,435,23890.684071
06/07/2013,450,23843.612269
06/07/2013,465,23923.455534
06/07/2013,480,23904.61251
06/07/2013,495,23524.00366
06/07/2013,510,23620.693054
06/07/2013,525,23883.951111
06/07/2013,540,23735.483939
06/07/2013,555,23687.966117
06/07/2013,570,23969.724574
06/07/2013,585,24017.417769
06/07/2013,600,23536.993099
06/07/2013,615,23876.115974
06/07/2013,630,24056.694175
06/07/2013,645,23906.295228
06/07/2013,660,23870.603204
06/07/2013,675,23803.148558
06/07/2013,690,23663.601928
06/07/2013,705,23464.054506
06/07/2013,720,23018.253417
06/07/2013,735,23346.104222
06/07/2013,750,23338.50284
06/07/2013,765,23441.854628
06/07/2013,780,23515.366451
06/07/2013,795,23390.858242
06/07/2013,810,23325.952342
06/07/2013,825,23422.29143
06/07/2013,840,23047.667214
06/07/2013,855,22645.053234
06/07/2013,870,22317.265471
06/07/2013,885,22888.826001
06/07/2013,900,23067.576613
06/07/2013,915,23043.004669
06/07/2013,930,23045.320819
06/07/2013,945,22868.119087
06/07/2013,960,22530.212405
06/07/2013,975,22215.326972
06/07/2013,990,22169.276279
06/07/2013,1005,21758.103245
06/07/2013,1020,22059.489169
06/07/2013,1035,22040.92005
06/07/2013,1050,21605.79848
06/07/2013,1065,21657.898259
06/07/2013,1080,21633.213958
06/07/2013,1095,21703.40941
06/07/2013,1110,21637.967126
06/07/2013,1125,21537.099694
06/07/2013,1140,21658.158198
06/07/2013,1155,21622.630849
06/07/2013,1170,21483.228119
06/07/2013,1185,21651.290424
06/07/2013,1200,21189.142861
06/07/2013,1215,21314.843036
06/07/2013,1230,21331.426985
06/07/2013,1245,21425.713924
06/07/2013,1260,21178.092265
06/07/2013,1275,21071.353417
06/07/2013,1290,21024.854702
06/07/2013,1305,20939.766604
06/07/2013,1320,20896.161033
07/07/2013,-105,21118.6794
07/07/2013,-90,20955.612712
07/07/2013,-75,20626.03789
07/07/2013,-60,20365.677012
07/07/2013,-45,20388.458752
07/07/2013,-30,20148.243593
07/07/2013,-15,20101.714168
07/07/2013,0,19921.535475
07/07/2013,15,19836.310004
07/07/2013,30,20243.276656
07/07/2013,45,20140.565302
07/07/2013,60,20275.177063
07/07/2013,75,20302.731365
07/07/2013,90,20788.482359
07/07/2013,105,20525.513221
07/07/2013,120,20640.135918
07/07/2013,135,20837.435412
07/07/2013,150,21054.671713
07/07/2013,165,20795.7744
07/07/2013,180,20461.861238
07/07/2013,195,20462.765341
07/07/2013,210,20330.477195
07/07/2013,225,20491.93367
07/07/2013,240,20159.823211
07/07/2013,255,20949.5948
07/07/2013,270,21297.837308
07/07/2013,285,21591.687971
07/07/2013,300,21748.263255
07/07/2013,315,21983.022253
07/07/2013,330,22019.361777
07/07/2013,345,22346.077865
07/07/2013,360,22148.085723
07/07/2013,375,22310.136283
07/07/2013,390,22813.361764
07/07/2013,405,22967.067111
07/07/2013,420,22917.15336
07/07/2013,435,22965.511389
07/07/2013,450,23105.850202
07/07/2013,465,22799.413284
07/07/2013,480,22820.628381
07/07/2013,495,22851.579923
07/07/2013,510,22973.450957
07/07/2013,525,22979.725874
07/07/2013,540,23275.464785
07/07/2013,555,23139.552093
07/07/2013,570,23044.137007
07/07/2013,585,23179.319234
07/07/2013,600,23309.432301
07/07/2013,615,23240.817326
07/07/2013,630,23377.383665
07/07/2013,645,23105.652964
07/07/2013,660,23126.910501
07/07/2013,675,23261.227946
07/07/2013,690,23177.352666
07/07/2013,705,22808.165372
07/07/2013,720,23099.938687
07/07/2013,735,23287.653598
07/07/2013,750,23434.303651
07/07/2013,765,23308.472696
07/07/2013,780,23252.516155
07/07/2013,795,23629.121754
07/07/2013,810,23593.141798
07/07/2013,825,23431.327776
07/07/2013,840,23680.937488
07/07/2013,855,23672.455087
07/07/2013,870,23864.651827
07/07/2013,885,23719.792231
07/07/2013,900,23356.932379
07/07/2013,915,23696.678948
07/07/2013,930,23374.643785
07/07/2013,945,23397.446748
07/07/2013,960,23329.297704
07/07/2013,975,23216.916608
07/07/2013,990,23114.249188
07/07/2013,1005,22967.431776
07/07/2013,1020,22881.285216
07/07/2013,1035,22895.453453
07/07/2013,1050,22511.99027
07/07/2013,1065,22268.447074
07/07/2013,1080,22382.706676
07/07/2013,1095,22379.766604
07/07/2013,1110,22417.060969
07/07/2013,1125,22425.848516
07/07/2013,1140,22385.561411
07/07/2013,1155,22676.611959
07/07/2013,1170,22959.819236
07/07/2013,1185,22716.147563
07/07/2013,1200,22731.08368
07/07/2013,1215,22900.862789
07/07/2013,1230,23316.995764
07/07/2013,1245,23376.45203
07/07/2013,1260,23341.719335
07/07/2013,1275,23042.083233
07/07/2013,1290,22612.103916
07/07/2013,1305,22417.624743
07/07/2013,1320,22274.862042
08/07/2013,-105,22255.421548
08/07/2013,-90,22140.50303
08/07/2013,-75,22282.981654
08/07/2013,-60,22052.631909
08/07/2013,-45,22351.731835
08/07/2013,-30,22461.257666
08/07/2013,-15,22038.395165
08/07/2013,0,22051.6085
08/07/2013,15,21631.01791
08/07/2013,30,21360.54807
08/07/2013,45,22216.272613
08/07/2013,60,22319.768577
08/07/2013,75,22224.039483
08/07/2013,90,22567.433854
08/07/2013,105,22377.626629
08/07/2013,120,22497.093073
08/07/2013,135,22953.314076
08/07/2013,150,22991.606898
08/07/2013,165,22874.292344
08/07/2013,180,22849.925727
08/07/2013,195,22997.730084
08/07/2013,210,22922.642132
08/07/2013,225,23290.57775
08/07/2013,240,24586.610493
08/07/2013,255,27191.182505
08/07/2013,270,28911.953282
08/07/2013,285,30210.640199
08/07/2013,300,31250.842864
08/07/2013,315,32477.226733
08/07/2013,330,33286.693558
08/07/2013,345,33514.807662
08/07/2013,360,34190.657022
08/07/2013,375,34981.649651
08/07/2013,390,35610.732006
08/07/2013,405,35786.667355
08/07/2013,420,36180.239692
08/07/2013,435,36046.207816
08/07/2013,450,35919.282988
08/07/2013,465,35792.94443
08/07/2013,480,35952.758052
08/07/2013,495,35128.948693
08/07/2013,510,35398.974073
08/07/2013,525,35162.988139
08/07/2013,540,34624.173861
08/07/2013,555,34301.588443
08/07/2013,570,34447.854936
08/07/2013,585,35591.354013
08/07/2013,600,36060.767299
08/07/2013,615,35675.846464
08/07/2013,630,35524.066532
08/07/2013,645,35678.458009
08/07/2013,660,36214.943956
08/07/2013,675,36522.283536
08/07/2013,690,35835.280072
08/07/2013,705,36106.319774
08/07/2013,720,34924.91243
08/07/2013,735,35020.892822
08/07/2013,750,35078.494152
08/07/2013,765,35465.34007
08/07/2013,780,35306.679404
08/07/2013,795,34679.246752
08/07/2013,810,34350.139444
08/07/2013,825,34170.796027
08/07/2013,840,33993.111006
08/07/2013,855,33782.408257
08/07/2013,870,33460.16962
08/07/2013,885,33124.617395
08/07/2013,900,33182.104802
08/07/2013,915,32711.010958
08/07/2013,930,32334.366235
08/07/2013,945,32585.503051
08/07/2013,960,31879.569664
08/07/2013,975,31699.563966
08/07/2013,990,31679.811252
08/07/2013,1005,30940.051455
08/07/2013,1020,30729.66114
08/07/2013,1035,30287.951606
08/07/2013,1050,30129.704152
08/07/2013,1065,30090.168573
08/07/2013,1080,30250.740982
08/07/2013,1095,30534.721592
08/07/2013,1110,30640.57541
08/07/2013,1125,30144.063613
08/07/2013,1140,30427.970077
08/07/2013,1155,30340.407977
08/07/2013,1170,29999.422599
08/07/2013,1185,28969.243039
08/07/2013,1200,27936.515197
08/07/2013,1215,27515.721186
08/07/2013,1230,27660.045515
08/07/2013,1245,27341.6449
08/07/2013,1260,26938.254357
08/07/2013,1275,26821.858197
08/07/2013,1290,26731.011409
08/07/2013,1305,26492.808744
08/07/2013,1320,26422.932198
09/07/2013,-105,26044.071571
09/07/2013,-90,25733.46113
09/07/2013,-75,25499.273415
09/07/2013,-60,25405.475997
09/07/2013,-45,25249.012998
09/07/2013,-30,25366.572794
09/07/2013,-15,25053.785165
09/07/2013,0,24903.767962
09/07/2013,15,24166.265847
09/07/2013,30,24288.095031
09/07/2013,45,24628.666773
09/07/2013,60,24754.608841
09/07/2013,75,24880.039549
09/07/2013,90,24896.607164
09/07/2013,105,24852.200544
09/07/2013,120,24987.170652
09/07/2013,135,25189.941995
09/07/2013,150,25401.515497
09/07/2013,165,25381.650611
09/07/2013,180,25351.341778
09/07/2013,195,25020.328303
09/07/2013,210,25201.163752
09/07/2013,225,25752.715369
