DATUM,CAS,SUM_of_MNOZSTVO
02/07/2013,1170,17480.600932
02/07/2013,1185,16539.56638
02/07/2013,1200,15560.181233
02/07/2013,1215,15409.19828
02/07/2013,1230,15195.534633
02/07/2013,1245,14983.095828
02/07/2013,1260,15081.998639
02/07/2013,1275,15051.016485
02/07/2013,1290,14953.052277
02/07/2013,1305,15014.009845
02/07/2013,1320,14717.550201
03/07/2013,-105,14622.574153
03/07/2013,-90,14131.857116
03/07/2013,-75,13916.413972
03/07/2013,-60,13645.212438
03/07/2013,-45,13371.748177
03/07/2013,-30,13390.352676
03/07/2013,-15,13413.217333
03/07/2013,0,13649.612904
03/07/2013,15,13355.553486
03/07/2013,30,13657.679276
03/07/2013,45,13697.639512
03/07/2013,60,13617.45558
03/07/2013,75,13721.550939
03/07/2013,90,13675.773906
03/07/2013,105,13773.170701
03/07/2013,120,13685.928843
03/07/2013,135,14320.966338
03/07/2013,150,14005.058801
03/07/2013,165,13776.641092
03/07/2013,180,13802.829782
03/07/2013,195,13956.450607
03/07/2013,210,14044.48698
03/07/2013,225,14545.228665
03/07/2013,240,15405.108962
03/07/2013,255,17640.003738
03/07/2013,270,19273.176893
03/07/2013,285,20023.406243
03/07/2013,300,20755.485385
03/07/2013,315,21464.073163
03/07/2013,330,21713.79295
03/07/2013,345,22128.999417
03/07/2013,360,22536.911869
03/07/2013,375,22494.932546
03/07/2013,390,22744.767065
03/07/2013,405,23275.218108
03/07/2013,420,23649.494283
03/07/2013,435,23314.078967
03/07/2013,450,23333.936425
03/07/2013,465,23357.946659
03/07/2013,480,23324.459626
03/07/2013,495,22933.605546
03/07/2013,510,22955.157094
03/07/2013,525,22557.588184
03/07/2013,540,22577.963781
03/07/2013,555,22405.870663
03/07/2013,570,22475.539076
03/07/2013,585,22312.855151
03/07/2013,600,22384.569248
03/07/2013,615,22508.115603
03/07/2013,630,22928.528223
03/07/2013,645,23064.788853
03/07/2013,660,23019.513565
03/07/2013,675,22567.453525
03/07/2013,690,22045.984291
03/07/2013,705,21464.932273
03/07/2013,720,20923.959682
03/07/2013,735,21071.711765
03/07/2013,750,21452.076689
03/07/2013,765,21452.84389
03/07/2013,780,21534.238497
03/07/2013,795,21848.239873
03/07/2013,810,21256.42241
03/07/2013,825,21085.463399
03/07/2013,840,20723.240657
03/07/2013,855,20049.596037
03/07/2013,870,20293.950996
03/07/2013,885,20361.022731
03/07/2013,900,20401.046425
03/07/2013,915,20087.198944
03/07/2013,930,19613.796909
03/07/2013,945,19022.595972
03/07/2013,960,18609.854133
03/07/2013,975,18389.850093
03/07/2013,990,18450.951845
03/07/2013,1005,18662.53094
03/07/2013,1020,19004.639069
03/07/2013,1035,19085.313584
03/07/2013,1050,19006.978397
03/07/2013,1065,19206.876335
03/07/2013,1080,19040.167916
03/07/2013,1095,18777.787751
03/07/2013,1110,18283.452079
03/07/2013,1125,17994.06502
03/07/2013,1140,17759.106195
03/07/2013,1155,17653.609255
03/07/2013,1170,17420.463134
03/07/2013,1185,16751.059103
03/07/2013,1200,15890.582859
03/07/2013,1215,15611.392984
03/07/2013,1230,15442.945018
03/07/2013,1245,15119.092076
03/07/2013,1260,14970.290583
03/07/2013,1275,14809.736625
03/07/2013,1290,14625.354866
03/07/2013,1305,14645.023745
03/07/2013,1320,14601.917218
04/07/2013,-105,14549.861805
04/07/2013,-90,14361.273979
04/07/2013,-75,13849.47134
04/07/2013,-60,13664.410462
04/07/2013,-45,13633.655469
04/07/2013,-30,13681.990159
04/07/2013,-15,13635.112911
04/07/2013,0,13600.190202
04/07/2013,15,13528.733218
04/07/2013,30,13524.652737
04/07/2013,45,13482.911055
04/07/2013,60,13567.088957
04/07/2013,75,13576.226548
04/07/2013,90,13448.653659
04/07/2013,105,13769.219056
04/07/2013,120,14406.110117
04/07/2013,135,14507.155348
04/07/2013,150,14547.992487
04/07/2013,165,14285.060657
04/07/2013,180,14207.077881
04/07/2013,195,14349.087702
04/07/2013,210,14264.264152
04/07/2013,225,14638.813519
04/07/2013,240,15140.530275
04/07/2013,255,17331.777005
04/07/2013,270,18755.993276
04/07/2013,285,19669.198267
04/07/2013,300,20557.084478
04/07/2013,315,21591.764592
04/07/2013,330,21779.720849
04/07/2013,345,21758.927462
04/07/2013,360,22273.852675
04/07/2013,375,22086.413222
04/07/2013,390,23048.683559
04/07/2013,405,23462.214655
04/07/2013,420,23274.420353
04/07/2013,435,23245.805736
04/07/2013,450,23815.295166
04/07/2013,465,23743.811694
04/07/2013,480,23568.795959
04/07/2013,495,23555.298611
04/07/2013,510,23232.580687
04/07/2013,525,22564.108678
04/07/2013,540,22473.323779
04/07/2013,555,22405.629265
04/07/2013,570,22318.463342
04/07/2013,585,22196.59411
04/07/2013,600,22613.876977
04/07/2013,615,22786.377405
04/07/2013,630,23013.102897
04/07/2013,645,23463.730651
04/07/2013,660,23310.049006
04/07/2013,675,22856.1923
04/07/2013,690,22470.068658
04/07/2013,705,21426.97045
04/07/2013,720,20526.615963
04/07/2013,735,20800.038893
04/07/2013,750,21037.919491
04/07/2013,765,21077.243186
04/07/2013,780,21010.797207
04/07/2013,795,20594.449231
04/07/2013,810,20725.272884
04/07/2013,825,20602.1427
04/07/2013,840,20445.109029
04/07/2013,855,20011.053734
04/07/2013,870,20161.591884
04/07/2013,885,19864.268737
04/07/2013,900,19755.121406
04/07/2013,915,19410.832969
04/07/2013,930,19192.416463
04/07/2013,945,18763.448073
04/07/2013,960,18536.969905
04/07/2013,975,18221.700276
04/07/2013,990,18268.433534
04/07/2013,1005,18344.458143
04/07/2013,1020,18361.840626
04/07/2013,1035,18337.505678
04/07/2013,1050,18015.983819
04/07/2013,1065,18049.172851
04/07/2013,1080,18069.342755
04/07/2013,1095,17799.37515
04/07/2013,1110,17573.521438
04/07/2013,1125,17070.659856
04/07/2013,1140,16870.012343
04/07/2013,1155,16379.629979
04/07/2013,1170,16142.957518
